PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
630,0,3,female,51.9,0,0,4.75,S
631,1,3,female,37.3,0,0,52.17,S
632,1,3,female,33.9,2,0,89.14,S
633,0,1,female,23.8,0,1,7.65,S
634,0,2,male,20.7,3,0,11.28,S
635,0,2,male,43.6,1,1,77.79,S
636,0,3,male,43.3,0,0,35.26,Q
637,0,3,female,14.9,0,1,35.5,C
638,0,3,male,40.1,0,1,33.1,S
639,0,3,female,39.1,1,0,9.85,C
640,0,2,male,14.4,2,2,11.15,S
641,0,3,male,37.6,0,0,119.54,S
642,0,3,male,15.3,0,0,51.42,C
643,0,3,male,0.0,1,2,3.79,S
644,0,3,male,27.8,1,1,10.09,S
645,0,1,male,33.6,0,0,39.46,S
646,1,1,female,28.4,0,0,13.33,S
647,0,3,male,70.1,0,0,11.6,S
648,1,3,male,35.3,1,1,9.04,S
649,1,3,male,32.1,0,2,8.22,S
650,0,3,female,36.0,0,0,38.01,C
651,0,3,male,23.8,0,0,94.51,C
652,0,3,male,43.0,1,2,17.92,C
653,0,3,male,35.1,0,1,5.18,S
654,1,3,male,34.4,1,0,5.31,Q
655,0,2,female,21.3,2,1,108.54,S
656,0,3,female,8.1,0,1,30.09,C
657,0,2,male,23.0,1,0,25.12,S
658,0,3,male,34.0,0,0,88.56,C
659,1,3,male,23.8,1,0,28.3,S
660,0,3,male,34.1,1,0,26.2,Q
661,0,3,female,26.7,1,0,104.5,S
662,1,1,male,36.0,0,1,25.73,S
663,0,3,male,16.3,0,0,19.83,C
664,0,3,male,32.7,0,0,34.86,S
665,0,3,female,21.0,0,0,151.3,S
666,0,1,female,8.5,0,1,132.78,S
667,0,1,female,27.7,0,0,59.77,S
668,0,2,male,51.5,0,1,27.67,S
669,0,3,male,9.6,0,0,85.3,Q
670,0,1,male,31.7,0,1,21.75,S
671,0,3,male,41.2,0,0,40.88,S
672,1,1,male,62.2,0,1,7.91,S
673,0,1,male,23.1,0,0,43.3,S
674,0,1,male,21.2,0,2,12.92,S
675,0,1,female,13.7,0,0,59.09,S
676,1,3,male,46.0,0,0,21.38,S
677,0,3,male,17.9,0,1,20.33,S
678,0,3,male,24.8,0,0,54.91,S
679,1,1,male,4.1,0,0,22.16,S
680,1,2,male,42.4,0,0,50.07,C
681,1,3,male,46.2,0,1,77.26,S
682,0,3,male,41.8,3,0,5.89,S
683,0,2,male,7.5,0,0,26.08,C
684,1,3,male,38.5,1,0,115.95,S
685,1,2,male,6.6,0,0,66.89,C
686,0,2,male,30.8,0,0,145.39,S
687,0,3,male,32.9,0,0,78.73,S
688,0,1,male,34.3,0,1,14.86,S
689,1,3,female,37.5,2,1,7.9,S
690,0,2,male,29.9,1,0,9.46,C
691,0,3,male,2.5,0,0,9.78,S
692,0,1,female,37.5,1,0,3.15,S
693,0,3,female,31.4,0,0,94.92,C
694,0,1,female,17.4,0,1,27.93,C
695,0,3,female,8.0,0,0,4.27,Q
696,0,3,male,51.6,0,0,57.53,S
697,0,3,male,47.2,2,0,15.76,S
698,0,3,female,39.9,0,1,2.95,S
699,0,3,female,20.5,2,0,8.42,S
700,0,2,male,0.0,0,0,42.87,S
701,0,1,female,40.7,0,0,63.2,S
702,0,3,male,35.1,0,0,11.7,S
703,0,1,male,24.8,1,0,34.42,S
704,0,3,female,45.7,1,0,0.03,S
705,0,1,female,41.9,0,0,13.05,C
706,1,3,female,32.5,0,0,8.02,S
707,0,3,female,30.5,0,0,3.19,S
708,1,3,male,30.7,0,0,26.46,S
709,0,3,male,39.5,0,0,39.88,S
710,1,1,female,18.0,1,0,1.9,S
711,1,3,male,36.0,0,0,5.93,S
712,0,2,male,17.1,0,2,107.7,S
713,0,3,male,48.7,0,2,10.1,S
714,0,3,male,37.4,0,1,57.08,C
715,0,3,male,20.4,0,0,55.09,C
716,1,1,female,31.1,0,1,15.52,S
717,1,2,male,18.0,1,0,9.13,S
718,1,1,male,51.1,1,1,11.19,S
719,0,1,female,52.7,0,0,33.38,S
720,1,2,male,39.7,0,0,19.2,S
721,1,3,female,51.8,0,1,27.37,S
722,0,1,male,32.1,0,1,66.77,S
723,0,3,female,40.7,0,0,27.91,Q
724,1,3,male,47.1,2,0,213.81,S
725,0,3,male,29.9,0,0,43.84,S
726,1,2,female,31.0,0,0,9.29,Q
727,0,2,female,43.1,0,0,27.69,C
728,1,3,male,39.1,1,0,67.16,S
729,0,1,female,19.4,0,2,9.85,S
730,0,3,male,0.0,0,0,52.29,C
731,0,2,female,27.5,0,0,1.36,S
732,1,3,male,0.6,1,2,114.33,S
733,1,3,male,16.1,3,0,43.55,Q
734,0,3,male,17.8,0,0,7.1,S
735,0,2,male,22.0,1,0,82.95,S
736,1,1,male,41.5,0,1,3.41,S
737,0,3,male,44.5,2,1,20.83,C
738,1,3,male,37.1,0,0,53.42,S
739,0,1,male,38.9,0,1,110.84,S
740,0,1,male,39.2,2,1,17.16,S
741,0,1,female,0.0,0,0,71.0,S
742,0,3,male,30.1,0,0,8.76,S
743,1,1,female,4.8,0,1,1.43,C
744,0,3,female,37.1,0,0,1.17,S
745,0,3,male,0.7,1,2,42.94,S
746,1,3,female,27.5,0,0,6.7,S
747,0,3,male,37.7,0,2,2.07,Q
748,0,3,male,14.4,0,0,150.45,S
749,1,3,male,43.5,0,0,11.08,S
750,1,1,male,37.1,1,1,24.84,S
751,0,2,female,35.3,0,0,37.98,S
752,1,3,male,39.8,0,0,6.24,S
753,1,3,male,25.0,0,0,17.67,S
754,0,3,female,32.1,1,0,41.73,S
755,0,1,male,30.1,0,0,40.84,S
756,1,3,male,29.8,1,0,73.82,S
757,1,1,male,20.6,0,0,23.01,S
758,0,3,female,12.6,0,0,88.23,S
759,1,2,female,25.3,2,0,45.85,S
760,1,3,male,24.5,1,0,33.03,S
761,0,1,male,19.7,0,0,4.98,S
762,0,2,male,41.9,1,1,34.2,C
763,0,3,male,13.6,1,0,36.12,S
764,1,1,female,27.6,0,1,56.89,S
765,0,3,male,46.3,0,0,50.8,S
766,0,3,male,42.7,0,0,30.2,C
767,1,3,female,47.0,0,1,35.94,S
768,1,2,female,21.7,0,0,59.2,Q
769,0,3,male,41.0,1,0,17.32,S
770,1,3,male,15.1,0,1,5.8,S
771,0,3,male,26.1,0,0,82.95,S
772,1,3,male,27.5,0,2,134.12,S
773,0,2,male,21.9,1,0,22.44,S
774,0,1,male,24.9,2,0,185.47,S
775,1,1,female,23.1,2,1,15.59,C
776,0,1,female,16.2,0,0,2.76,S
777,0,2,male,42.0,0,0,33.99,C
778,1,3,male,27.4,0,2,81.06,S
779,1,3,female,32.8,0,0,38.44,S
780,1,1,female,32.3,2,1,0.38,C
781,1,3,female,30.8,2,2,0.48,Q
782,0,3,male,31.3,1,0,51.55,S
783,0,3,male,25.7,0,0,74.66,S
784,0,3,female,49.9,2,0,11.67,Q
785,0,3,female,40.7,0,0,25.41,S
786,1,1,male,30.3,1,0,129.86,S
787,0,1,male,23.7,0,0,24.69,S
788,0,1,female,28.3,0,0,5.84,S
789,0,3,male,35.8,0,1,97.06,C
790,1,2,female,51.0,0,0,27.34,S
791,0,3,male,10.8,1,0,16.88,S
792,0,2,female,39.2,1,0,4.1,S
793,0,3,male,45.8,0,2,24.52,S
794,0,1,male,9.2,0,0,58.73,C
795,0,1,female,27.5,1,1,50.52,S
796,1,2,female,15.1,0,0,27.45,S
797,1,2,female,36.0,0,0,50.85,S
798,0,2,male,25.0,1,1,17.28,S
799,1,3,female,28.2,0,0,53.16,S
800,1,1,male,24.2,0,1,3.59,S
801,1,2,male,40.1,0,1,8.89,S
802,0,3,female,33.2,0,0,84.06,S
803,0,1,male,33.2,0,0,13.91,S
804,0,3,male,32.2,0,1,9.22,S
805,0,3,male,38.0,0,0,3.73,Q
806,1,1,male,26.3,0,0,19.97,S
807,1,2,female,53.8,1,0,2.77,S
808,1,2,male,12.7,0,0,27.49,C
809,0,3,male,5.8,0,0,100.63,S
810,0,3,female,4.7,0,0,61.88,S
811,1,3,male,0.9,0,0,1.66,S
812,1,3,male,39.4,0,0,14.25,S
813,0,1,male,37.7,2,0,8.31,C
814,1,3,male,46.9,0,0,2.77,S
815,1,3,male,15.2,0,0,4.6,C
816,0,3,female,40.4,0,0,95.5,S
817,0,3,male,30.8,1,0,14.85,Q
818,0,3,male,32.3,1,0,19.92,S
819,0,1,male,38.8,0,1,26.6,Q
820,0,2,male,19.4,0,1,54.65,S
821,1,3,female,66.2,0,0,64.05,S
822,0,1,male,48.6,0,0,132.67,S
823,0,3,female,22.6,0,0,9.46,S
824,0,1,male,14.7,0,0,14.33,S
825,0,3,male,28.8,1,0,15.01,C
826,1,3,male,32.6,0,0,23.57,S
827,0,1,female,44.9,0,1,65.89,C
828,0,3,male,13.6,1,0,10.95,C
829,1,3,male,34.0,1,0,61.1,S
830,0,3,female,8.6,1,0,9.13,S
831,0,1,female,36.1,0,0,49.54,C
832,0,1,male,28.5,2,0,64.18,C
833,0,2,female,57.1,0,0,76.91,S
834,0,2,female,8.4,0,1,28.56,S
835,0,3,male,49.2,0,0,15.94,S
836,0,3,male,6.1,0,0,59.2,S
837,1,3,male,11.4,0,1,15.48,S
838,0,3,male,6.5,0,0,6.41,S
839,0,3,female,33.5,0,0,72.0,S
840,1,3,male,13.6,1,0,21.19,S
841,0,3,male,11.1,0,0,33.84,S
842,1,3,female,32.8,0,0,100.26,S
843,0,3,male,36.3,0,0,5.84,S
844,1,2,female,30.6,0,0,32.58,Q
845,0,1,female,27.7,0,0,32.73,C
846,0,3,female,55.6,1,0,79.19,S
847,0,3,female,32.0,0,0,16.7,S
848,1,3,male,41.3,0,1,20.51,S
849,0,3,male,32.0,0,0,29.3,S
850,0,1,male,14.6,0,1,7.32,S
851,0,3,male,37.7,0,0,25.45,S
852,1,2,male,20.8,0,0,22.91,C
853,0,3,male,28.7,1,0,8.8,C
854,1,3,female,34.3,0,1,71.6,C
855,0,2,female,2.8,1,0,22.56,S
856,0,3,male,7.5,0,0,14.62,S
857,0,3,male,42.7,0,1,5.59,S
858,0,1,male,20.7,0,0,3.76,Q
859,0,3,female,21.4,0,0,128.98,S
860,0,3,female,32.3,1,1,213.18,S
861,1,3,male,24.6,1,0,91.28,S
862,0,2,male,35.8,0,0,24.55,S
863,0,1,male,29.3,0,0,65.99,S
864,0,3,female,32.8,2,0,71.9,S
865,0,1,male,20.2,0,1,14.26,S
866,0,3,male,32.7,0,0,35.28,C
867,0,1,female,45.5,0,0,125.7,S
868,0,3,female,22.1,2,0,13.14,C
869,1,3,female,42.8,0,1,43.49,S
870,1,2,male,29.3,1,0,43.45,S
871,0,1,female,40.3,1,0,24.11,S
872,0,3,male,31.8,0,1,26.96,S
873,1,3,male,29.5,1,0,24.38,S
874,0,2,male,34.9,0,1,29.45,S
875,0,3,male,47.0,2,0,6.44,S
876,0,2,male,33.3,0,0,63.34,S
877,1,3,female,36.7,0,2,43.28,S
878,1,3,male,24.8,0,1,145.71,C
879,0,1,female,52.0,1,0,11.28,S
880,0,3,male,39.0,0,0,6.31,S
881,0,2,male,31.1,1,1,16.78,S
882,1,1,male,28.3,1,2,28.51,C
883,0,2,female,43.7,4,0,9.18,S
884,0,3,male,21.5,0,0,24.69,S
885,1,3,female,5.0,1,1,41.16,S
886,0,3,male,31.0,0,0,2.31,S
887,1,1,female,46.7,1,0,56.76,S
888,0,2,male,52.3,1,0,112.34,S
889,0,3,female,28.5,0,0,12.49,S
890,0,1,male,30.6,0,1,59.88,S
891,1,3,female,37.3,0,0,21.65,S
892,1,1,female,26.3,0,0,43.68,S
893,1,3,male,37.2,0,1,54.35,C
894,0,2,female,28.8,0,0,13.98,S
895,1,3,male,44.2,1,0,61.93,S
896,0,1,male,40.1,0,0,4.44,Q
897,0,1,female,41.3,2,1,172.87,S
898,1,1,male,27.1,4,1,16.44,Q
899,0,1,male,57.0,0,0,10.13,S
900,0,2,male,36.8,1,0,5.97,C
901,0,3,female,33.5,0,0,66.89,S
902,0,3,male,19.3,0,0,35.26,S
903,0,3,male,28.6,0,0,121.19,C
904,0,3,female,31.6,1,0,41.73,S
905,0,3,female,19.0,0,0,16.66,S
906,1,2,female,25.9,1,0,72.42,C
907,1,3,female,27.7,1,1,13.21,S
908,0,2,female,30.8,0,0,13.75,S
909,0,3,male,5.3,0,1,1.15,S
910,0,1,male,28.1,0,0,11.62,Q
911,0,1,female,24.7,0,1,12.12,S
912,0,3,female,29.7,2,0,14.13,C
913,1,1,female,44.5,0,1,18.39,S
914,0,3,male,58.7,0,0,34.38,S
915,0,3,male,39.5,0,0,9.75,C
916,0,1,male,12.7,0,0,40.51,S
917,0,1,female,25.2,1,0,5.72,S
918,1,3,female,38.3,1,0,106.89,S
919,1,3,male,36.8,1,1,1.06,Q
920,0,2,male,43.8,0,0,95.52,C
921,1,3,female,28.6,1,1,31.69,S
922,0,3,female,24.9,0,0,49.52,S
923,1,2,male,54.5,0,1,14.17,S
924,1,1,male,30.8,0,0,7.64,Q
925,0,3,female,15.8,0,0,117.72,C
926,0,1,female,50.7,0,0,23.26,S
927,0,3,male,9.1,0,0,26.2,Q
928,0,2,male,0.0,1,0,169.84,S
929,1,3,male,40.8,0,0,16.38,S
930,0,3,male,42.7,0,0,4.22,C
931,0,3,male,35.8,1,0,35.36,S
932,1,2,male,11.8,0,1,32.37,S
933,1,1,male,29.2,0,0,59.33,Q
934,0,3,female,26.1,1,2,124.11,S
935,0,2,male,22.5,0,0,14.71,S
936,0,1,male,49.8,0,1,51.18,S
937,0,3,male,15.3,1,0,22.8,Q
938,1,1,male,34.4,1,0,61.26,C
939,0,1,male,46.7,0,0,7.18,C
940,0,1,male,35.3,0,2,27.79,S
941,0,3,female,47.4,1,1,3.21,S
942,0,3,female,37.9,0,0,32.95,S
943,1,2,female,36.0,1,0,7.4,S
944,1,2,female,35.1,0,0,128.8,S
945,0,2,female,38.6,0,0,32.33,S
946,0,3,male,24.6,2,1,30.15,S
947,0,1,female,11.8,0,1,143.5,Q
948,1,3,male,43.4,0,0,27.6,S
949,1,1,male,46.3,0,1,45.17,S
950,0,3,male,33.5,0,0,1.91,S
951,0,1,female,22.3,0,0,49.29,S
952,1,3,female,8.2,1,0,4.41,S
953,0,1,female,31.2,1,0,60.61,S
954,1,1,male,11.1,1,0,83.77,S
955,0,3,male,9.2,0,0,15.16,S
956,0,3,female,29.7,0,0,84.19,C
957,0,2,female,19.3,2,0,26.36,S
958,0,3,female,34.8,0,1,33.91,S
959,0,3,male,27.8,0,1,21.17,C
960,1,3,male,21.5,0,0,25.89,S
961,0,2,female,6.1,1,0,95.56,C
962,0,3,male,18.1,0,0,117.72,C
963,0,3,female,18.6,1,1,23.61,S
964,0,2,male,12.8,1,0,28.89,Q
965,0,3,female,25.4,1,0,4.94,S
966,0,1,male,13.9,0,1,15.76,S
967,1,1,female,27.7,1,0,28.8,S
968,0,3,male,33.4,2,2,9.06,S
969,0,3,male,18.4,0,2,34.37,S
970,0,1,male,36.0,0,2,46.24,S
971,1,2,female,10.9,2,0,41.99,C
972,1,3,female,14.4,0,0,23.37,Q
973,1,2,male,28.4,1,0,58.67,S
974,0,3,female,39.6,1,1,15.4,S
975,0,3,male,42.1,0,1,25.34,S
976,0,3,male,52.6,0,0,12.6,C
977,0,3,male,24.7,1,0,37.02,C
978,0,3,female,28.2,1,0,23.24,Q
979,0,3,male,15.5,0,0,9.79,S
980,0,3,male,12.4,0,0,14.74,S
981,0,3,female,33.2,0,0,13.11,S
982,1,3,female,19.1,0,0,96.73,C
983,0,3,male,47.3,0,0,29.52,C
984,0,2,female,9.5,0,0,42.3,S
985,1,2,female,36.8,0,0,109.17,C
986,0,1,male,15.9,0,0,8.05,S
987,1,1,female,18.5,2,0,110.52,S
988,0,1,male,37.5,1,0,31.03,C
989,0,3,female,20.5,1,0,77.58,S
990,1,3,male,22.8,0,2,7.36,S
991,1,3,female,18.6,1,0,12.75,S
992,1,3,male,55.0,0,0,8.64,S
993,0,3,female,21.4,1,1,42.39,S
994,0,3,male,30.7,0,0,6.07,S
995,0,3,male,27.2,0,0,62.91,C
996,0,2,male,33.1,0,1,11.53,S
997,1,3,female,21.4,0,1,11.8,S
998,0,3,male,27.2,3,0,13.2,S
999,1,2,male,35.5,0,0,54.88,S
1000,0,3,male,17.9,0,1,103.19,Q
1001,0,3,female,45.3,0,0,95.23,S
1002,0,1,male,46.6,0,1,4.27,S
1003,1,3,female,38.5,0,0,12.18,Q
1004,1,2,male,31.0,0,0,44.61,S
1005,1,1,male,0.0,0,0,38.55,C
1006,1,3,male,35.9,0,0,17.23,Q
1007,1,3,female,24.5,0,0,79.47,S
1008,1,3,male,26.6,1,1,5.59,S
1009,0,3,male,3.4,1,0,40.76,S
1010,0,2,male,36.9,1,0,12.76,S
1011,0,3,male,9.7,0,1,29.96,S
1012,1,3,male,31.7,0,0,19.61,S
1013,1,3,female,42.7,2,0,155.95,C
1014,0,2,male,23.4,0,1,26.68,C
1015,1,3,male,47.0,0,1,149.34,Q
1016,1,3,male,19.5,0,0,11.78,S
1017,0,3,male,38.4,1,0,58.43,S
1018,0,3,female,11.7,0,1,50.5,S
1019,1,2,male,44.4,0,1,75.26,C
1020,0,3,female,42.3,0,0,47.32,S
1021,1,3,male,36.6,0,0,45.87,C
1022,0,1,female,24.5,0,0,43.24,C
1023,1,3,male,10.4,0,0,168.13,Q
1024,1,3,male,24.5,1,0,10.36,S
1025,1,3,female,45.5,0,0,1.22,S
1026,0,3,female,31.8,1,2,45.32,S
1027,1,1,male,8.3,0,0,7.57,S
1028,1,3,male,14.3,0,0,45.5,S
1029,0,3,male,47.5,0,0,15.41,S
1030,1,1,female,36.8,0,0,1.77,C
1031,0,2,male,12.7,0,0,58.75,S
1032,0,1,female,5.3,0,1,2.12,Q
1033,0,2,male,21.2,1,0,10.15,S
1034,0,3,male,4.1,2,0,16.4,S
1035,0,3,male,27.8,1,2,5.7,S
1036,1,3,male,64.3,0,1,97.94,S
1037,0,3,male,7.6,1,0,38.9,S
1038,1,2,male,27.4,0,0,83.3,S
1039,0,3,female,48.4,0,0,45.83,S
1040,0,3,male,40.5,0,1,192.86,S
1041,0,3,female,27.9,0,0,29.79,S
1042,1,3,male,28.0,0,0,2.21,S
1043,0,3,female,13.8,1,1,7.02,Q
1044,1,3,female,26.3,1,0,35.51,S
1045,1,2,female,33.4,0,0,17.09,C
1046,0,3,female,45.5,0,0,4.79,S
1047,0,1,male,21.3,2,1,10.88,S
1048,0,2,female,27.3,0,0,25.74,S
1049,1,2,female,16.7,1,0,29.21,S
1050,0,1,male,33.2,0,1,109.08,S
1051,1,1,male,41.0,0,0,3.8,S
1052,0,1,male,38.8,1,0,17.71,S
1053,1,3,male,13.6,0,0,28.21,S
1054,1,3,male,32.1,0,0,4.81,S
1055,1,3,male,20.5,1,0,46.56,C
1056,0,2,male,44.2,2,0,28.95,S
1057,1,3,female,27.7,0,0,24.61,S
1058,0,3,male,8.7,1,0,42.69,S
1059,0,1,female,26.9,0,2,13.58,Q
1060,1,3,male,36.4,2,0,16.58,S
1061,1,3,male,33.4,0,0,7.1,S
1062,1,1,male,22.8,0,0,29.67,C
1063,1,3,male,21.8,2,0,18.63,S
1064,0,3,male,16.2,1,0,12.06,S
1065,0,1,male,24.5,0,0,5.33,C
1066,1,1,male,18.0,1,1,0.94,S
1067,0,1,male,43.6,1,0,8.59,Q
1068,0,2,male,17.4,1,0,11.37,S
1069,0,3,male,31.7,0,0,26.58,S
1070,0,3,male,30.8,0,0,11.03,S
1071,0,2,male,43.2,1,0,68.07,Q
1072,0,3,male,45.3,1,2,25.71,Q
1073,0,2,male,39.7,1,0,39.11,S
1074,0,1,male,34.9,0,0,9.32,S
1075,1,2,male,15.3,0,0,21.52,S
1076,0,3,male,15.0,0,0,36.93,S
1077,0,2,male,18.2,1,0,14.9,C
1078,1,2,female,40.5,0,0,16.39,Q
1079,0,1,male,31.0,1,0,65.89,S
1080,1,3,male,42.2,0,1,72.6,Q
1081,1,3,female,44.0,0,0,30.45,S
1082,0,2,female,19.8,0,0,90.69,S
1083,0,2,male,30.4,2,1,53.38,C
1084,1,3,female,29.8,0,0,2.28,S
1085,1,3,male,25.4,1,2,32.79,C
1086,0,2,male,22.5,0,0,47.87,S
1087,0,3,female,46.6,0,0,31.14,S
1088,0,3,female,30.7,1,1,71.35,S
1089,1,3,male,30.2,1,0,14.31,S
1090,0,3,female,18.8,1,0,2.71,S
1091,1,3,female,39.5,1,0,40.16,S
1092,1,3,male,15.9,0,0,52.49,S
1093,0,1,male,36.4,2,0,57.97,S
1094,0,2,male,36.8,0,1,0.44,S
1095,0,3,female,24.2,1,0,44.76,S
1096,0,2,male,34.4,2,1,0.84,S
1097,0,3,female,32.6,0,0,59.63,S
1098,0,3,male,29.4,1,0,48.58,S
1099,1,3,male,30.2,0,0,33.52,C
1100,0,3,male,30.9,0,2,28.24,Q
1101,0,2,female,31.8,0,0,50.23,S
1102,1,3,male,30.8,0,0,2.36,Q
1103,1,3,male,14.5,0,0,71.4,S
1104,1,2,male,27.9,0,0,8.99,S
1105,1,3,male,33.7,0,1,25.99,Q
1106,0,1,male,31.4,0,0,26.68,S
1107,0,3,female,43.4,0,0,60.05,S
1108,1,3,male,38.7,1,0,8.58,C
1109,1,2,male,17.8,1,0,14.25,S
1110,0,3,male,27.7,0,0,43.52,S
1111,1,3,female,25.6,0,0,21.29,S
1112,0,1,male,29.9,1,0,14.2,S
1113,0,1,male,30.0,0,0,38.85,C
1114,0,2,male,38.6,0,0,3.62,C
1115,0,3,male,32.5,0,1,62.38,S
1116,0,3,male,47.2,0,0,29.76,S
1117,0,3,male,33.4,0,0,9.23,S
1118,1,3,female,18.4,0,0,21.0,S
1119,0,3,male,23.5,2,0,5.62,S
1120,0,2,male,38.5,0,0,38.35,S
1121,1,3,male,7.4,1,1,44.26,S
1122,1,1,male,11.2,0,0,20.79,S
1123,1,2,male,30.1,2,0,16.6,S
1124,1,3,female,43.3,0,1,75.83,S
1125,1,1,female,48.3,0,0,34.33,S
1126,0,3,female,27.0,0,0,43.99,S
1127,0,3,male,44.9,0,0,5.46,S
1128,0,2,female,31.0,0,0,49.98,S
1129,0,3,male,8.6,0,0,23.52,C
1130,0,3,female,29.9,0,0,18.27,C
1131,1,3,female,21.3,0,0,106.03,C
1132,0,2,male,42.9,3,1,2.22,S
1133,0,2,male,29.6,0,0,8.71,C
1134,0,3,male,12.1,1,1,18.8,S
1135,1,3,female,9.0,0,0,15.66,S
1136,0,1,male,29.7,0,0,28.59,C
1137,1,2,female,0.0,1,1,20.49,S
1138,0,3,male,22.7,0,1,62.1,S
1139,0,3,male,33.2,0,1,58.44,S
1140,0,3,male,15.2,0,1,59.2,S
1141,1,3,female,43.9,1,0,18.44,S
1142,0,3,male,46.7,1,0,20.93,S
1143,1,1,male,15.8,1,0,50.98,S
1144,0,3,male,25.8,0,0,5.3,S
1145,0,1,male,43.9,3,0,76.4,S
1146,1,3,female,30.0,0,0,31.17,C
1147,1,3,male,10.5,0,0,75.5,S
1148,1,2,female,28.0,0,0,63.12,S
1149,1,3,female,18.1,0,0,18.76,S
1150,1,3,male,45.5,0,1,4.28,S
1151,1,1,female,38.5,1,0,101.45,S
1152,1,3,female,25.6,1,0,16.9,S
1153,1,2,female,32.0,0,1,18.72,S
1154,1,2,female,11.7,1,0,95.9,S
1155,0,3,male,19.4,4,1,99.72,S
1156,1,2,male,51.7,0,0,12.2,S
1157,0,3,male,30.7,0,0,3.73,Q
1158,1,1,female,43.0,0,0,0.04,Q
1159,1,3,female,33.2,2,0,23.07,S
1160,0,3,male,48.4,0,0,33.63,C
1161,1,2,male,2.0,0,1,12.61,C
1162,0,2,male,27.4,0,0,12.03,Q
1163,0,3,female,53.0,0,0,17.65,S
1164,1,3,male,43.4,1,0,12.21,S
1165,0,2,male,48.6,0,0,78.2,S
1166,1,3,male,29.9,0,1,41.18,S
1167,1,1,male,22.5,1,0,70.63,C
1168,0,1,male,15.6,1,1,78.78,Q
1169,0,3,female,14.6,0,0,22.84,S
1170,0,1,male,41.3,1,0,25.97,Q
1171,0,3,female,37.2,0,0,152.34,S
1172,1,3,male,29.1,1,0,67.9,S
1173,1,3,male,37.1,0,0,63.96,S
1174,0,3,male,32.0,0,0,35.06,C
1175,1,3,female,43.5,0,1,24.73,S
1176,0,3,female,43.3,1,1,90.0,S
1177,1,3,male,15.1,1,1,65.3,S
1178,0,3,female,33.8,0,0,29.09,S
1179,1,3,male,6.6,0,0,12.62,S
1180,0,1,male,31.9,0,1,6.37,C
1181,1,3,male,38.5,0,0,32.18,C
1182,0,3,female,11.6,1,0,14.04,C
1183,1,3,male,24.2,0,0,12.27,S
1184,1,3,male,30.1,1,0,4.47,C
1185,0,3,male,33.3,0,0,1.4,S
1186,1,3,male,26.1,0,0,61.18,S
1187,1,1,male,13.6,0,1,4.57,S
1188,0,3,male,29.2,0,0,87.79,S
1189,0,2,male,6.9,1,0,9.62,S
1190,1,3,female,26.7,1,0,57.03,S
1191,0,3,male,23.8,1,0,69.26,C
1192,0,1,male,28.1,0,0,62.92,S
1193,0,1,male,22.2,0,0,82.5,S
1194,1,3,male,8.9,0,0,16.6,Q
1195,0,1,female,24.9,2,2,170.43,S
1196,1,2,male,43.0,1,1,13.12,S
1197,1,3,female,47.7,0,0,108.91,S
1198,1,2,female,64.2,0,2,23.01,C
1199,1,3,female,53.7,0,0,2.34,S
1200,0,3,male,13.2,1,1,61.47,S
1201,1,1,male,24.3,1,0,61.94,S
1202,0,2,male,29.7,0,1,8.79,S
1203,0,3,female,28.8,1,0,69.38,Q
1204,0,3,male,31.0,0,0,6.86,Q
1205,0,3,male,63.7,0,0,6.57,C
1206,1,3,male,14.9,0,0,66.2,S
1207,1,3,female,20.0,1,0,13.71,S
1208,0,1,female,53.0,2,0,3.2,S
1209,0,1,male,21.4,1,1,125.26,Q
1210,1,2,male,35.5,0,1,32.57,S
1211,0,1,male,44.5,1,0,23.77,S
1212,0,3,male,36.8,0,1,28.06,Q
1213,0,3,female,32.7,0,0,44.4,S
1214,1,1,female,43.1,0,0,79.12,S
1215,1,3,male,17.5,0,0,44.66,Q
1216,0,2,male,23.1,0,0,53.81,S
1217,0,2,female,37.5,0,1,7.95,C
1218,1,3,female,1.0,1,0,19.39,S
1219,1,2,female,49.8,0,2,35.16,S
1220,0,3,female,34.2,0,0,38.64,S
1221,1,1,male,32.1,1,0,12.63,S
1222,0,2,female,7.2,2,0,147.53,C
1223,0,3,female,12.0,0,0,5.03,S
1224,1,3,female,24.4,0,0,4.76,C
1225,0,2,male,41.3,1,0,10.41,S
1226,1,2,female,0.9,0,0,56.08,C
1227,0,3,male,41.0,2,1,1.49,S
1228,0,3,male,25.0,1,0,176.47,C
1229,1,2,male,26.9,0,0,176.02,C
1230,0,3,male,33.6,0,0,6.96,S
1231,1,3,male,33.8,0,0,20.51,S
1232,0,3,male,20.0,1,0,9.12,S
1233,0,1,female,38.7,1,1,20.97,C
1234,0,3,female,0.0,1,0,30.45,C
1235,1,1,female,23.7,0,0,69.2,C
1236,0,3,male,32.2,0,0,1.46,S
1237,1,3,female,25.2,1,1,173.4,C
1238,0,3,male,4.4,0,0,112.91,S
1239,1,3,male,40.6,0,0,33.8,S
1240,0,2,male,12.5,0,0,26.23,S
1241,1,1,female,29.1,0,0,32.0,S
1242,1,3,male,32.1,3,0,0.74,S
1243,1,1,male,30.3,0,0,53.53,S
1244,1,2,male,46.4,2,0,27.44,S
1245,1,1,male,29.3,2,0,13.48,S
1246,1,3,female,36.0,0,1,24.76,S
1247,0,3,female,29.2,0,0,13.84,S
1248,0,2,male,38.6,1,0,48.15,C
1249,1,2,male,49.5,1,0,38.12,S
